title_id,title,genre,author,weekdays,length,subscribers,status,rating,year,source_type,synopsis
4840,Koi No Ghost,"Ghosts, Romance, Comedy, Boys' Love, School Life",Hotonaka,SUNDAY,SHORT,"1,215",COMPLETED,4.34,2023.0,MANGA/WEBTOON ID,"A heartwarming ghost comedy BL by the author of *Ore ga Shuyaku na Wake ga Nai!* ?

One day, high school student Aragaki notices that a ghost is haunting him. Aragaki thought he was the only person who can see the ghost, until his crush and classmate, Asahikawa, points it out! What's more, Asahikawa says that the ghost told him that Aragaki likes him...? Could this eerie situation actually lead to Aragaki finding love through the help of this ghost?"
4841,Chiharu-Kun Wa Josou O Shitakunai,"Romance, Comedy, Crossdressing, Slice of Life",John Okinamaru,TUESDAY,UNKNOWN,"1,932",ONGOING,3.54,2024.0,MANGA/WEBTOON ID,"Follow Chiharu, a boy who doesn't want to crossdress!
It's a romantic comedy featuring a bunch of youngsters!"
4842,Majime Succubus Hiiragi-San,"Demons, Romance, Comedy, Office Workers, Slice of Life, Supernatural",Chilt,TUESDAY,SHORT,"17,753",COMPLETED,4.14,2021.0,MANGA/WEBTOON ID,"The strait-laced Kusakabe found out that his prim OL neighbor Hiiragi-san is actually a succubus! She didn't want to do anything criminal, so she got a normal job to earn money for a place to live and make a living first. Now she's ready to properly suck a man dry! Will Kusakabe be able to resist Hiiragi-san's supernatural charm?"
4843,Dragon and Chameleon,"Action, Drama, Supernatural",Ryou Ishiyama,WEDNESDAY,UNKNOWN,"14,443",ONGOING,4.5,2022.0,MANGA/WEBTOON ID,"Garyou Hanagami is a veteran mangaka. Best known for the behemoth of a series that is Dragon Land, Hanagami-sensei has years of experience under his belt and is always thinking up new manga ideas. 

Shinobu Miyama is not. An amateur working for Hanagami-sensei as an assistant, Miyama is nicknamed The Chameleon for his ability to copy the artstyles of those he works under. However, his true dream is to escape the faceless crowds and become someone. 

So what happens when a work accident causes them to swap bodies?"
4844,Madara Rumble,"Action, Gore, Vampires, Supernatural",Fuyuki Izumida,MONDAY,SHORT,"2,709",COMPLETED,4.0,2024.0,MANGA/WEBTOON ID,"In modern Japan, where ""vampires"" that mimic humans and prey on them run rampant, there are girls who secretly fight these creatures, armed with silver weapons! Among the vampire exterminators is a team known as the ""Madara-sou,"" a unit notorious for being full of ""troublemakers."" Newly assigned to this group is Reo, a girl with a certain secret. There, she encounters Kaika Kiriya, a woman who's particularly ""dangerous,"" even among the eccentric residents of Madara-sou."
4845,Majo to Ryouken,"Action, Adventure, Magic, Gore, Fantasy, Adaptation",Rainy Kamitsuki,TUESDAY,UNKNOWN,"3,460",ONGOING,4.28,2023.0,MANGA/WEBTOON ID,"Amelia, a kingdom of war and magic led by Queen Amelia, monopolizes the extraordinary power of ""magic"" and repeatedly invades other countries in a time of war. Even in the prosperous ""small country Campusfellow"", known for its farms and blacksmiths, the flames of war are approaching. If things go on like this, Campus Fellows will perish.

For the sake of the country's survival , Lord ""Vad Grace"" decides to take a devious measure by recruiting into his ranks a group of vicious ""Witches"" who are known as ""disasters"", who have left behind numerous terrifying tales. Raised as an assassin, ""Black Hound,"" who has been trained in all kinds of assassination techniques, the boy throws himself into the impossible tasks to protect his country and lord."
4846,Bokutachi No Remake,"Time Travel, Romance, Comedy, Office Workers, Harem, Drama, School Life, Slice of Life, Adaptation",Nachi Kio,FRIDAY,UNKNOWN,"25,391",COMPLETED,3.9,2018.0,MANGA/WEBTOON ID,"Hashiba Kyouya is a 28 year old game developer. With his company going bankrupt, and him losing his job, he returns to his hometown. Looking at the success of creators of his age, he finds himself regretting his life decisions as he lay distressed on his bed. But when he opens his eyes, he finds that he has travelled 10 years back to the time before he entered college.  
  
Will he finally make things right? This is a story about a failed person who is given a second opportunity to follow his dreams.

[Official Site](https://pocket.shonenmagazine.com/episode/10834108156679858281)"
4847,A World Without You,"Long Strip, Romance, Fantasy, Adaptation, Full Color, Tragedy",Hamal,SATURDAY,UNKNOWN,"5,224",ONGOING,4.05,2022.0,MANGA/WEBTOON ID,"""I hate you enough to want to kill you, Sienna.""

I was my sisters shadow all my life, and I was betrayed by her and died. But people have changed since the day I came back in time.

""You're the only child Nacht chose.""

""His Highness recognizes you as family.""

Something's wrong. These people seem to mistake me for my older sister.

""I beg you, believe in us for once, that we care for you.""

I once wanted to be loved. Now I fear that this mindset will become my weakness. One betrayal was enough. Everything is over when you bet everything in love. I just want to get my life back so

---
After being taken in by the noble house of Nacht, Sienna grew up with her adopted sister, Lorena, who she believed to be the sweetest, kindest person in the world. But after Lorena attempts to kill her, Sienna realizes how much her ""loving"" sister actually hated her. She tries to end her life with a magic potion but ends up going back in time instead. Determined to survive, she tries to use her memories to her advantage. For some strange reason though... Lorena is now nowhere to be found."
4848,Heureka,"Historical, Action, Romance, Military, Philosophical, Gore, Drama, Tragedy",Hitoshi Iwaaki,TUESDAY,SHORT,505,COMPLETED,4.07,2001.0,MANGA/WEBTOON ID,"Heureka is a manga set in antiquity, during the Second Punic War between the small city state of Syracuse and the Roman Empire. The comic is based around the life and times of the famous mathematician Archimedes.  
  
Archimedes was not only a gifted mathematician but also an engineer of repute. During the conflict with the Romans, Archimedes was supposedly responsible for creating a number of war machines that devastated the Roman legions before they eventually got the upper hand. The exact nature and use of these devices is controversial, and exists more in the realm of legend than actual historical fact."
4849,Kouiu No Ga Ii,"Comedy, Drama, Slice of Life",Souryu,MONDAY,SHORT,"27,069",COMPLETED,4.32,2020.0,MANGA/WEBTOON ID,"Do what we want, when we want, with the person we want. Such a relationship needs no label.

Murata and Tomoka, who are tired of their past relationships, become friends after sharing a game online and decide to go directly to a love hotel. After this evening, they meet regularly and have a good time together."
4850,Renchi to Kudamono,"Oneshot, Sci-Fi, Comedy, Slice of Life",Katsurou,TUESDAY,SHORT,137,COMPLETED,3.87,2024.0,MANGA/WEBTOON ID,Not found
4851,Summoned to Another World... Again?!,"Reincarnation, Monsters, Action, Demons, Romance, Comedy, Adventure, Magic, Harem, Isekai, Drama, Fantasy, Monster Girls, Adaptation",Arashiyama,TUESDAY,UNKNOWN,"71,466",ONGOING,3.01,2018.0,MANGA/WEBTOON ID,"There was once a man who was summoned to another world, and saved it. Of course, he became too popular there, and turned into an isekai-normie.   
However, that man fell into a ""trap"", and was forcibly returned to his original world. Moreover, he had to start over as a baby! This is the story of the way-too-fantastic ex-hero who lived as a gloomy high-schooler as he gets summoned once again to that other world in a very unexpected development!"
4852,The Lazy Lord Masters the Sword,"Action, Long Strip, Martial Arts, Adventure, Magic, Drama, Fantasy, Web Comic, Adaptation, Full Color",doip,FRIDAY,UNKNOWN,"9,009",ONGOING,4.4,2021.0,MANGA/WEBTOON ID,"After witnessing the shocking death of his mother, young Airen Farreira uses sleep to escape his painful reality, earning him the nickname, the lazy lord. Yet, in spite of others jeers and whispers, Airen has no intention of changing his ways.

But when he awakens one day from a dream about a mysterious swordsman, his lifes trajectory takes a complete turn...

---
- [Alternative English Translation (Tappytoon)](https://www.tappytoon.com/en/comics/the-lazy-lord-masters-the-sword)"
4853,Hiiragi-San Chi No Kyuuketsu Jijou,"Romance, Comedy, Harem, Drama, Vampires, Slice of Life, Supernatural, Mystery",Miki Yoshikawa,MONDAY,SHORT,"19,519",COMPLETED,4.04,2021.0,MANGA/WEBTOON ID,"Every family has its own ""secrets""... Shota Minamoto, a junior high school student, lives in an orphanage. One day, he is taken in by a family who lives in a gorgeous Japanese style mansion. Shota is welcomed with open arms, but the family has a secret that must not be revealed to the world."
4854,Artificial Temperature 36.7°C,"Long Strip, Romance, Sexual Violence, Girls' Love, Web Comic, Full Color",Ni San Sui,WEDNESDAY,UNKNOWN,"2,861",ONGOING,4.5,2022.0,MANGA/WEBTOON ID,"Su, born in prison, has always wanted to see the ""crow"" from what her mother told her. On the day when she was about to be secretly executed, Gill, the artificial intelligence, was thrown into prison for a test run. She compasses everything from the outside world in her database. Su developed special feelings for Gill, although she didn't care that the words Gill spoke were programmed or from her own consciousness. Unable to distinguish her own human feelings... in this small cell, the lonely Su got her first doll--she met a ""person"" who could bring her solace."
4855,Mushoku Kyousei Shuuyoujo,"Action, Psychological, Horror, Mystery",Atsushi Kamakura,FRIDAY,SHORT,"1,704",COMPLETED,3.32,2016.0,MANGA/WEBTOON ID,"2022, Japan's non-workers regeneration method has been established.  
Person who does not have income more than six months, is subject to a treatment where they rewrite their brain at a regeneration treatment facility.  
Tatsuya Kamijou was working in a foreign-owned investment company. One day he loses his job, but six months later, Tatsuya is sent to a concentration camp rather than a playback facility. There he is subjected to worse treatment than brainwashing and training.   
Why was Tatsuya sent there?"
4856,Midnight Taxi,"Thriller, Action, Demons, Psychological, Long Strip, Sexual Violence, Horror",Yu-Wol,FRIDAY,UNKNOWN,310,ONGOING,4.0,2023.0,MANGA/WEBTOON ID,"Even angels give into temptation. Once Gods right-hand warrior, the archangel Agnes has succumbed to desire and formed a contract with Lucifer, the ruler of demons. Now a fallen angel, she poses as a simple taxi driver and patrols the bustling city of Seoul during the midnight hours. Cursed by the king of hell to seek souls for her life force, Agnes pursues depraved individuals who prey upon innocents for their own pleasure, and uses their carnal desires against them. But when her past comes back to haunt her, a tantalizing game of cat and mouse involving vengeful entities ensues."
4857,Eiga Daisuki Pompo-San,"Comedy, Slice of Life",Shougo Sugitani,FRIDAY,SHORT,228,COMPLETED,4.42,2017.0,MANGA/WEBTOON ID,"Pompo: The Cinéphile depicts the craft of movie-making and revolves around Joelle Davidovich ""Pompo"" Pomponette, a talented movie producer who looks like a girl.  
  
Operating out of the movie capital ""Nyallywood,"" Pompo has been shooting one B-grade entertainment flick after another that anyone would enjoy. One day, Pompo's ""movie buff"" assistant Gene spots a new script written by Pompo and is moved by its exquisite story. In a fit of passion, he proclaims, ""I want to see this as a finished work in theaters as soon as possible!""  
  
 However, Pompo tells him, ""So you shoot this film."" Thus, Gene takes on his first directing gig. Meanwhile, Natalie, an ordinary girl who just arrived in town with movie actress dreams, has been discovered by Pompo.  
  
- Nominated for the 11th Manga Taishou Awards in 2018."
4858,Kiss the Bride,"Long Strip, Romance, Boys' Love, Drama, Web Comic, Adaptation, Full Color",Myeolchi,TUESDAY,SHORT,"2,040",COMPLETED,3.72,2018.0,MANGA/WEBTOON ID,"Shin Jae-Won attended the World Camp hosted by the Spanish King as a tennis player in his Junior Year.  
  
Jae-Won meets Javier, an unusually conspicuous participant in the World Camp.  
  
When are we going to practice?  
  
There are always people (especially women) around him.  
  
Then, Jae-Won, who happened to stumble upon Javier one night during practice, ended up spending the night alone. The more he faced his whimsical, pure side, the more his heart began to beat  
  
I hate this kind of things  
  
Jae-Wons first love ended as fast as a Siesta.  
  
A decade later, they meet again Spain."
4859,Tobi to Ryuuko,"Adventure, 4-Koma, Slice of Life, Supernatural",Marie Yasui,FRIDAY,UNKNOWN,423,ONGOING,4.9,2024.0,MANGA/WEBTOON ID,"Otogiri Tobi, a youth living with a ""talkative bag"", Baku. In his monotonous life, an inhuman girl calling herself Ryuuko appears in front of him and...!?

An unusual roomshare begins under a single roof?!!"
